"","module_category","component_category","year.month.repair.","TotalCount","RepairCount"
"4562","M6","P20","2009/3",601,602
"4563","M6","P20","2009/4",516,516
"4564","M6","P20","2009/5",562,562
"4565","M6","P20","2009/6",632,635
"4566","M6","P20","2009/7",657,657
"4567","M6","P20","2009/8",573,574
"4568","M6","P20","2009/9",445,448
"4569","M6","P21","2007/10",30,30
"4570","M6","P21","2007/11",26,26
"4571","M6","P21","2007/12",39,39
"4572","M6","P21","2007/8",4,4
"4573","M6","P21","2007/9",12,12
"4574","M6","P21","2008/1",51,51
"4575","M6","P21","2008/10",112,112
"4576","M6","P21","2008/11",102,102
"4577","M6","P21","2008/12",101,101
"4578","M6","P21","2008/2",39,39
"4579","M6","P21","2008/3",86,86
"4580","M6","P21","2008/4",57,57
"4581","M6","P21","2008/5",52,52
"4582","M6","P21","2008/6",82,82
"4583","M6","P21","2008/7",96,96
"4584","M6","P21","2008/8",96,96
"4585","M6","P21","2008/9",131,131
"4586","M6","P21","2009/1",70,70
"4587","M6","P21","2009/10",10,10
"4588","M6","P21","2009/11",8,8
"4589","M6","P21","2009/12",4,4
"4590","M6","P21","2009/2",34,34
"4591","M6","P21","2009/3",34,34
"4592","M6","P21","2009/4",21,21
"4593","M6","P21","2009/5",16,16
"4594","M6","P21","2009/6",12,12
"4595","M6","P21","2009/7",13,13
"4596","M6","P21","2009/8",10,10
"4597","M6","P21","2009/9",15,15
"4598","M6","P22","2007/10",26,26
"4599","M6","P22","2007/11",22,22
"4600","M6","P22","2007/12",31,31
"4601","M6","P22","2007/8",6,6
"4602","M6","P22","2007/9",13,13
"4603","M6","P22","2008/1",17,17
"4604","M6","P22","2008/10",31,31
"4605","M6","P22","2008/11",38,38
"4606","M6","P22","2008/12",32,32
"4607","M6","P22","2008/2",9,9
"4608","M6","P22","2008/3",49,50
"4609","M6","P22","2008/4",27,27
"4610","M6","P22","2008/5",25,25
"4611","M6","P22","2008/6",33,34
"4612","M6","P22","2008/7",39,39
"4613","M6","P22","2008/8",43,43
"4614","M6","P22","2008/9",49,49
"4615","M6","P22","2009/1",26,26
"4616","M6","P22","2009/10",16,16
"4617","M6","P22","2009/11",10,10
"4618","M6","P22","2009/12",6,6
"4619","M6","P22","2009/2",20,20
"4620","M6","P22","2009/3",37,37
"4621","M6","P22","2009/4",31,31
"4622","M6","P22","2009/5",26,26
"4623","M6","P22","2009/6",32,32
"4624","M6","P22","2009/7",29,29
"4625","M6","P22","2009/8",33,33
"4626","M6","P22","2009/9",33,33
"4627","M6","P24","2007/10",66,66
"4628","M6","P24","2007/11",103,103
"4629","M6","P24","2007/12",238,238
"4630","M6","P24","2007/8",8,8
"4631","M6","P24","2007/9",23,23
"4632","M6","P24","2008/1",417,418
"4633","M6","P24","2008/10",1056,1059
"4634","M6","P24","2008/11",1125,1129
"4635","M6","P24","2008/12",989,991
"4636","M6","P24","2008/2",291,291
"4637","M6","P24","2008/3",772,774
"4638","M6","P24","2008/4",669,671
"4639","M6","P24","2008/5",820,820
"4640","M6","P24","2008/6",866,869
"4641","M6","P24","2008/7",1058,1059
"4642","M6","P24","2008/8",1086,1087
"4643","M6","P24","2008/9",1264,1267
"4644","M6","P24","2009/1",922,925
"4645","M6","P24","2009/10",429,433
"4646","M6","P24","2009/11",285,286
"4647","M6","P24","2009/12",152,154
"4648","M6","P24","2009/2",736,738
"4649","M6","P24","2009/3",1225,1232
"4650","M6","P24","2009/4",1035,1038
"4651","M6","P24","2009/5",1012,1013
"4652","M6","P24","2009/6",1116,1116
"4653","M6","P24","2009/7",1230,1231
"4654","M6","P24","2009/8",1126,1127
"4655","M6","P24","2009/9",876,879
"4656","M6","P25","2007/10",36,36
"4657","M6","P25","2007/11",32,32
"4658","M6","P25","2007/12",38,38
"4659","M6","P25","2007/8",3,3
"4660","M6","P25","2007/9",22,22
"4661","M6","P25","2008/1",29,29
"4662","M6","P25","2008/10",33,33
"4663","M6","P25","2008/11",38,38
"4664","M6","P25","2008/12",26,26
"4665","M6","P25","2008/2",17,17
"4666","M6","P25","2008/3",20,20
"4667","M6","P25","2008/4",20,20
"4668","M6","P25","2008/5",29,29
"4669","M6","P25","2008/6",16,16
"4670","M6","P25","2008/7",45,45
"4671","M6","P25","2008/8",44,44
"4672","M6","P25","2008/9",51,51
"4673","M6","P25","2009/1",26,26
"4674","M6","P25","2009/10",6,6
"4675","M6","P25","2009/11",5,5
"4676","M6","P25","2009/12",3,3
"4677","M6","P25","2009/2",15,15
"4678","M6","P25","2009/3",28,28
"4679","M6","P25","2009/4",23,23
"4680","M6","P25","2009/5",24,24
"4681","M6","P25","2009/6",28,28
"4682","M6","P25","2009/7",20,20
"4683","M6","P25","2009/8",20,20
"4684","M6","P25","2009/9",11,11
"4685","M6","P26","2007/10",7,7
"4686","M6","P26","2007/11",34,34
"4687","M6","P26","2007/12",16,16
"4688","M6","P26","2007/9",12,12
"4689","M6","P26","2008/1",20,20
"4690","M6","P26","2008/10",14,14
"4691","M6","P26","2008/11",12,12
"4692","M6","P26","2008/12",12,12
"4693","M6","P26","2008/2",17,17
"4694","M6","P26","2008/3",26,26
"4695","M6","P26","2008/4",39,39
"4696","M6","P26","2008/5",21,21
"4697","M6","P26","2008/6",30,30
"4698","M6","P26","2008/7",32,32
"4699","M6","P26","2008/8",36,36
"4700","M6","P26","2008/9",28,28
"4701","M6","P26","2009/1",8,8
"4702","M6","P26","2009/10",1,1
"4703","M6","P26","2009/11",2,2
"4704","M6","P26","2009/2",2,2
"4705","M6","P26","2009/3",3,3
"4706","M6","P26","2009/4",3,3
"4707","M6","P26","2009/5",5,5
"4708","M6","P26","2009/6",6,6
"4709","M6","P26","2009/7",6,6
"4710","M6","P26","2009/8",7,7
"4711","M6","P27","2008/4",1,1
"4712","M6","P27","2009/9",1,1
"4713","M6","P28","2007/10",105,106
"4714","M6","P28","2007/11",127,127
"4715","M6","P28","2007/12",88,89
"4716","M6","P28","2007/7",6,6
"4717","M6","P28","2007/8",48,48
"4718","M6","P28","2007/9",83,84
"4719","M6","P28","2008/1",109,110
"4720","M6","P28","2008/10",127,129
"4721","M6","P28","2008/11",94,95
"4722","M6","P28","2008/12",92,92
"4723","M6","P28","2008/2",69,70
"4724","M6","P28","2008/3",141,141
"4725","M6","P28","2008/4",97,98
"4726","M6","P28","2008/5",90,90
"4727","M6","P28","2008/6",96,96
"4728","M6","P28","2008/7",143,143
"4729","M6","P28","2008/8",141,141
"4730","M6","P28","2008/9",145,146
"4731","M6","P28","2009/1",56,56
"4732","M6","P28","2009/10",38,38
"4733","M6","P28","2009/11",38,38
"4734","M6","P28","2009/12",35,35
"4735","M6","P28","2009/2",63,63
"4736","M6","P28","2009/3",93,93
"4737","M6","P28","2009/4",72,73
"4738","M6","P28","2009/5",88,89
"4739","M6","P28","2009/6",113,113
"4740","M6","P28","2009/7",105,105
"4741","M6","P28","2009/8",101,101
"4742","M6","P28","2009/9",90,90
"4743","M6","P30","2007/10",52,52
"4744","M6","P30","2007/11",60,61
"4745","M6","P30","2007/12",63,65
"4746","M6","P30","2007/7",2,2
"4747","M6","P30","2007/8",10,10
"4748","M6","P30","2007/9",38,38
"4749","M6","P30","2008/1",51,52
"4750","M6","P30","2008/10",32,33
"4751","M6","P30","2008/11",19,22
"4752","M6","P30","2008/12",19,21
"4753","M6","P30","2008/2",24,26
"4754","M6","P30","2008/3",51,52
"4755","M6","P30","2008/4",44,45
"4756","M6","P30","2008/5",49,51
"4757","M6","P30","2008/6",45,48
"4758","M6","P30","2008/7",44,45
"4759","M6","P30","2008/8",29,32
"4760","M6","P30","2008/9",39,42
"4761","M6","P30","2009/1",25,28
"4762","M6","P30","2009/10",14,14
"4763","M6","P30","2009/11",17,17
"4764","M6","P30","2009/12",4,4
"4765","M6","P30","2009/2",6,6
"4766","M6","P30","2009/3",26,29
"4767","M6","P30","2009/4",25,26
"4768","M6","P30","2009/5",27,27
"4769","M6","P30","2009/6",34,36
"4770","M6","P30","2009/7",43,44
"4771","M6","P30","2009/8",42,42
"4772","M6","P30","2009/9",30,30
"4773","M6","P31","2007/10",7,7
"4774","M6","P31","2007/11",7,7
"4775","M6","P31","2007/12",6,6
"4776","M6","P31","2007/8",1,1
"4777","M6","P31","2007/9",9,9
"4778","M6","P31","2008/1",13,13
"4779","M6","P31","2008/10",12,12
"4780","M6","P31","2008/11",9,9
"4781","M6","P31","2008/12",11,11
"4782","M6","P31","2008/2",4,4
"4783","M6","P31","2008/3",16,16
"4784","M6","P31","2008/4",15,15
"4785","M6","P31","2008/5",7,7
"4786","M6","P31","2008/6",8,8
"4787","M6","P31","2008/7",12,12
"4788","M6","P31","2008/8",9,9
"4789","M6","P31","2008/9",14,14
"4790","M6","P31","2009/1",2,2
"4791","M6","P31","2009/10",3,3
"4792","M6","P31","2009/11",5,5
"4793","M6","P31","2009/12",2,2
"4794","M6","P31","2009/2",4,4
"4795","M6","P31","2009/3",5,5
"4796","M6","P31","2009/4",8,8
"4797","M6","P31","2009/5",7,7
"4798","M6","P31","2009/6",8,8
"4799","M6","P31","2009/7",11,11
"4800","M6","P31","2009/8",10,10
"4801","M6","P31","2009/9",17,18
"4802","M7","P01","2006/11",1,1
"4803","M7","P01","2006/2",1,1
"4804","M7","P01","2006/3",1,1
"4805","M7","P01","2007/1",1,1
"4806","M7","P01","2008/11",1,1
"4807","M7","P01","2008/12",1,1
"4808","M7","P01","2008/5",1,1
"4809","M7","P01","2008/6",1,1
"4810","M7","P01","2009/1",2,2
"4811","M7","P02","2005/11",3,3
"4812","M7","P02","2005/12",4,4
"4813","M7","P02","2006/1",1,1
"4814","M7","P02","2006/10",6,6
"4815","M7","P02","2006/11",4,4
"4816","M7","P02","2006/12",11,11
"4817","M7","P02","2006/2",3,3
"4818","M7","P02","2006/4",8,8
"4819","M7","P02","2006/5",4,4
"4820","M7","P02","2006/6",6,6
"4821","M7","P02","2006/7",4,4
"4822","M7","P02","2006/8",7,7
"4823","M7","P02","2006/9",6,6
"4824","M7","P02","2007/1",4,4
"4825","M7","P02","2007/10",13,13
"4826","M7","P02","2007/11",10,10
"4827","M7","P02","2007/12",14,14
"4828","M7","P02","2007/2",7,7
"4829","M7","P02","2007/3",5,5
"4830","M7","P02","2007/4",8,8
"4831","M7","P02","2007/5",8,8
"4832","M7","P02","2007/6",8,8
"4833","M7","P02","2007/7",18,18
"4834","M7","P02","2007/8",11,11
"4835","M7","P02","2007/9",23,23
"4836","M7","P02","2008/1",15,15
"4837","M7","P02","2008/10",4,4
"4838","M7","P02","2008/11",2,2
"4839","M7","P02","2008/12",4,4
"4840","M7","P02","2008/2",5,5
"4841","M7","P02","2008/3",15,15
"4842","M7","P02","2008/4",14,14
"4843","M7","P02","2008/5",8,8
"4844","M7","P02","2008/6",11,11
"4845","M7","P02","2008/7",10,10
"4846","M7","P02","2008/8",13,14
"4847","M7","P02","2008/9",9,9
"4848","M7","P02","2009/1",4,4
"4849","M7","P02","2009/11",5,5
"4850","M7","P02","2009/12",1,1
"4851","M7","P02","2009/3",3,3
"4852","M7","P02","2009/4",1,1
"4853","M7","P02","2009/5",4,4
"4854","M7","P02","2009/6",1,1
"4855","M7","P02","2009/8",3,3
"4856","M7","P03","2006/10",1,1
"4857","M7","P03","2006/3",1,1
"4858","M7","P03","2007/12",1,1
"4859","M7","P03","2007/2",1,1
"4860","M7","P03","2007/3",1,1
"4861","M7","P03","2007/7",1,1
"4862","M7","P03","2008/6",1,1
"4863","M7","P03","2009/5",1,1
"4864","M7","P04","2005/10",2,2
"4865","M7","P04","2005/11",1,1
"4866","M7","P04","2005/12",5,6
"4867","M7","P04","2006/1",5,5
"4868","M7","P04","2006/10",55,55
"4869","M7","P04","2006/11",65,65
"4870","M7","P04","2006/12",74,74
"4871","M7","P04","2006/2",2,2
"4872","M7","P04","2006/3",5,5
"4873","M7","P04","2006/4",3,3
"4874","M7","P04","2006/5",6,6
"4875","M7","P04","2006/6",8,8
"4876","M7","P04","2006/7",20,20
"4877","M7","P04","2006/8",23,24
"4878","M7","P04","2006/9",25,25
"4879","M7","P04","2007/1",50,50
"4880","M7","P04","2007/10",252,257
"4881","M7","P04","2007/11",308,309
"4882","M7","P04","2007/12",356,359
"4883","M7","P04","2007/2",91,92
"4884","M7","P04","2007/3",114,114
"4885","M7","P04","2007/4",134,135
"4886","M7","P04","2007/5",159,159
"4887","M7","P04","2007/6",170,170
"4888","M7","P04","2007/7",207,208
"4889","M7","P04","2007/8",221,232
"4890","M7","P04","2007/9",323,344
"4891","M7","P04","2008/1",267,268
"4892","M7","P04","2008/10",219,220
"4893","M7","P04","2008/11",252,254
"4894","M7","P04","2008/12",217,218
"4895","M7","P04","2008/2",293,293
"4896","M7","P04","2008/3",335,337
"4897","M7","P04","2008/4",308,311
"4898","M7","P04","2008/5",328,328
"4899","M7","P04","2008/6",300,300
"4900","M7","P04","2008/7",333,335
"4901","M7","P04","2008/8",296,297
"4902","M7","P04","2008/9",292,293
"4903","M7","P04","2009/1",148,148
"4904","M7","P04","2009/10",159,160
"4905","M7","P04","2009/11",216,217
"4906","M7","P04","2009/12",171,171
"4907","M7","P04","2009/2",126,128
"4908","M7","P04","2009/3",200,202
"4909","M7","P04","2009/4",178,181
"4910","M7","P04","2009/5",127,127
"4911","M7","P04","2009/6",166,167
"4912","M7","P04","2009/7",195,196
"4913","M7","P04","2009/8",162,163
"4914","M7","P04","2009/9",177,179
"4915","M7","P05","2006/10",6,6
"4916","M7","P05","2006/11",1,1
"4917","M7","P05","2006/12",6,6
"4918","M7","P05","2006/3",2,2
"4919","M7","P05","2006/5",1,1
"4920","M7","P05","2006/6",3,3
"4921","M7","P05","2006/7",3,3
"4922","M7","P05","2006/8",3,3
"4923","M7","P05","2006/9",2,2
"4924","M7","P05","2007/1",2,2
"4925","M7","P05","2007/10",8,8
"4926","M7","P05","2007/11",9,9
"4927","M7","P05","2007/12",3,3
"4928","M7","P05","2007/2",4,4
"4929","M7","P05","2007/3",10,10
"4930","M7","P05","2007/4",2,2
"4931","M7","P05","2007/5",3,3
"4932","M7","P05","2007/6",11,11
"4933","M7","P05","2007/7",10,10
"4934","M7","P05","2007/8",5,5
"4935","M7","P05","2007/9",13,13
"4936","M7","P05","2008/1",10,10
"4937","M7","P05","2008/10",3,3
"4938","M7","P05","2008/11",5,5
"4939","M7","P05","2008/12",3,3
"4940","M7","P05","2008/2",3,3
"4941","M7","P05","2008/3",11,11
"4942","M7","P05","2008/4",8,8
"4943","M7","P05","2008/5",10,10
"4944","M7","P05","2008/6",6,6
"4945","M7","P05","2008/7",11,11
"4946","M7","P05","2008/8",12,12
"4947","M7","P05","2008/9",16,16
"4948","M7","P05","2009/1",1,1
"4949","M7","P05","2009/12",1,1
"4950","M7","P05","2009/3",2,2
"4951","M7","P05","2009/4",1,1
"4952","M7","P05","2009/5",2,2
"4953","M7","P05","2009/6",1,2
"4954","M7","P06","2005/10",5,5
"4955","M7","P06","2005/11",18,19
"4956","M7","P06","2005/12",34,35
"4957","M7","P06","2006/1",39,39
"4958","M7","P06","2006/10",283,286
"4959","M7","P06","2006/11",267,272
"4960","M7","P06","2006/12",270,277
"4961","M7","P06","2006/2",30,30
"4962","M7","P06","2006/3",66,67
"4963","M7","P06","2006/4",114,126
"4964","M7","P06","2006/5",116,117
"4965","M7","P06","2006/6",135,137
"4966","M7","P06","2006/7",232,237
"4967","M7","P06","2006/8",246,247
"4968","M7","P06","2006/9",264,272
"4969","M7","P06","2007/1",166,170
"4970","M7","P06","2007/10",368,370
"4971","M7","P06","2007/11",281,281
"4972","M7","P06","2007/12",307,312
"4973","M7","P06","2007/2",268,282
"4974","M7","P06","2007/3",268,269
"4975","M7","P06","2007/4",318,318
"4976","M7","P06","2007/5",328,330
"4977","M7","P06","2007/6",397,397
"4978","M7","P06","2007/7",473,474
"4979","M7","P06","2007/8",436,441
"4980","M7","P06","2007/9",466,481
"4981","M7","P06","2008/1",275,277
"4982","M7","P06","2008/10",105,105
"4983","M7","P06","2008/11",74,74
"4984","M7","P06","2008/12",61,61
"4985","M7","P06","2008/2",215,217
"4986","M7","P06","2008/3",333,338
"4987","M7","P06","2008/4",249,250
"4988","M7","P06","2008/5",242,244
"4989","M7","P06","2008/6",258,261
"4990","M7","P06","2008/7",186,186
"4991","M7","P06","2008/8",210,212
"4992","M7","P06","2008/9",174,175
"4993","M7","P06","2009/1",43,43
"4994","M7","P06","2009/10",22,22
"4995","M7","P06","2009/11",22,23
"4996","M7","P06","2009/12",18,18
"4997","M7","P06","2009/2",21,21
"4998","M7","P06","2009/3",45,46
"4999","M7","P06","2009/4",30,30
"5000","M7","P06","2009/5",29,29
"5001","M7","P06","2009/6",34,34
"5002","M7","P06","2009/7",31,31
"5003","M7","P06","2009/8",36,36
"5004","M7","P06","2009/9",27,27
"5005","M7","P09","2005/11",2,2
"5006","M7","P09","2005/12",1,1
"5007","M7","P09","2006/1",3,3
"5008","M7","P09","2006/10",5,5
"5009","M7","P09","2006/11",8,8
"5010","M7","P09","2006/12",4,4
"5011","M7","P09","2006/3",3,3
"5012","M7","P09","2006/4",3,3
"5013","M7","P09","2006/5",11,11
"5014","M7","P09","2006/6",6,6
"5015","M7","P09","2006/7",5,5
"5016","M7","P09","2006/8",2,2
"5017","M7","P09","2006/9",4,4
"5018","M7","P09","2007/1",11,11
"5019","M7","P09","2007/10",16,16
"5020","M7","P09","2007/11",14,14
"5021","M7","P09","2007/12",21,22
"5022","M7","P09","2007/2",13,14
"5023","M7","P09","2007/3",13,13
"5024","M7","P09","2007/4",13,13
"5025","M7","P09","2007/5",24,24
"5026","M7","P09","2007/6",18,20
"5027","M7","P09","2007/7",30,34
"5028","M7","P09","2007/8",18,20
"5029","M7","P09","2007/9",27,31
"5030","M7","P09","2008/1",14,17
"5031","M7","P09","2008/10",3,3
"5032","M7","P09","2008/11",7,7
"5033","M7","P09","2008/12",6,6
"5034","M7","P09","2008/2",18,18
"5035","M7","P09","2008/3",20,20
"5036","M7","P09","2008/4",14,14
"5037","M7","P09","2008/5",19,19
"5038","M7","P09","2008/6",16,19
"5039","M7","P09","2008/7",23,23
"5040","M7","P09","2008/8",16,16
"5041","M7","P09","2008/9",13,13
"5042","M7","P09","2009/1",3,3
"5043","M7","P09","2009/10",1,1
"5044","M7","P09","2009/11",6,7
"5045","M7","P09","2009/12",7,8
"5046","M7","P09","2009/2",3,4
"5047","M7","P09","2009/3",3,3
"5048","M7","P09","2009/4",6,6
"5049","M7","P09","2009/5",4,4
"5050","M7","P09","2009/6",4,4
"5051","M7","P09","2009/7",7,8
"5052","M7","P09","2009/8",4,4
"5053","M7","P09","2009/9",2,2
"5054","M7","P10","2006/2",1,1
"5055","M7","P10","2006/5",1,1
"5056","M7","P10","2008/12",1,1
"5057","M7","P10","2009/1",1,1
"5058","M7","P10","2009/3",1,1
"5059","M7","P10","2009/6",2,2
"5060","M7","P11","2005/10",1,1
"5061","M7","P11","2005/12",1,1
"5062","M7","P11","2006/1",3,3
"5063","M7","P11","2006/10",7,7
"5064","M7","P11","2006/11",4,4
"5065","M7","P11","2006/12",7,7
"5066","M7","P11","2006/2",1,1
"5067","M7","P11","2006/4",2,2
"5068","M7","P11","2006/5",2,2
"5069","M7","P11","2006/7",4,4
"5070","M7","P11","2006/8",1,1
"5071","M7","P11","2006/9",5,5
"5072","M7","P11","2007/1",3,3
"5073","M7","P11","2007/10",11,11
"5074","M7","P11","2007/11",12,12
"5075","M7","P11","2007/12",8,8
"5076","M7","P11","2007/2",5,5
"5077","M7","P11","2007/3",7,7
"5078","M7","P11","2007/4",6,6
"5079","M7","P11","2007/5",6,6
"5080","M7","P11","2007/6",9,9
"5081","M7","P11","2007/7",6,6
"5082","M7","P11","2007/8",3,3
"5083","M7","P11","2007/9",8,8
"5084","M7","P11","2008/1",5,5
"5085","M7","P11","2008/10",6,6
"5086","M7","P11","2008/11",3,3
"5087","M7","P11","2008/12",3,3
"5088","M7","P11","2008/2",5,5
"5089","M7","P11","2008/3",9,9
"5090","M7","P11","2008/4",10,10
"5091","M7","P11","2008/5",3,3
"5092","M7","P11","2008/6",5,5
"5093","M7","P11","2008/7",6,6
"5094","M7","P11","2008/8",9,10
"5095","M7","P11","2008/9",14,14
"5096","M7","P11","2009/1",2,2
"5097","M7","P11","2009/10",3,3
"5098","M7","P11","2009/11",2,2
"5099","M7","P11","2009/2",5,5
"5100","M7","P11","2009/3",2,2
"5101","M7","P11","2009/4",4,4
"5102","M7","P11","2009/5",5,5
"5103","M7","P11","2009/7",5,5
"5104","M7","P11","2009/8",3,3
"5105","M7","P11","2009/9",2,2
"5106","M7","P12","2005/10",9,9
"5107","M7","P12","2005/11",23,23
"5108","M7","P12","2005/12",22,22
"5109","M7","P12","2006/1",23,23
"5110","M7","P12","2006/10",90,94
"5111","M7","P12","2006/11",72,74
"5112","M7","P12","2006/12",79,86
"5113","M7","P12","2006/2",30,30
"5114","M7","P12","2006/3",49,50
"5115","M7","P12","2006/4",44,44
"5116","M7","P12","2006/5",48,48
"5117","M7","P12","2006/6",59,60
"5118","M7","P12","2006/7",73,74
"5119","M7","P12","2006/8",106,109
"5120","M7","P12","2006/9",98,98
"5121","M7","P12","2007/1",56,62
"5122","M7","P12","2007/10",115,129
"5123","M7","P12","2007/11",105,135
"5124","M7","P12","2007/12",163,200
"5125","M7","P12","2007/2",90,93
"5126","M7","P12","2007/3",98,104
"5127","M7","P12","2007/4",97,106
"5128","M7","P12","2007/5",98,101
"5129","M7","P12","2007/6",106,116
"5130","M7","P12","2007/7",134,151
"5131","M7","P12","2007/8",99,115
"5132","M7","P12","2007/9",121,161
"5133","M7","P12","2008/1",127,150
"5134","M7","P12","2008/10",80,111
"5135","M7","P12","2008/11",80,100
"5136","M7","P12","2008/12",76,111
"5137","M7","P12","2008/2",128,170
"5138","M7","P12","2008/3",135,180
"5139","M7","P12","2008/4",103,148
"5140","M7","P12","2008/5",134,181
"5141","M7","P12","2008/6",131,179
"5142","M7","P12","2008/7",90,125
"5143","M7","P12","2008/8",108,148
"5144","M7","P12","2008/9",84,117
"5145","M7","P12","2009/1",66,79
"5146","M7","P12","2009/10",29,44
"5147","M7","P12","2009/11",49,80
"5148","M7","P12","2009/12",35,63
"5149","M7","P12","2009/2",61,82
"5150","M7","P12","2009/3",61,108
"5151","M7","P12","2009/4",49,83
"5152","M7","P12","2009/5",37,62
"5153","M7","P12","2009/6",33,57
"5154","M7","P12","2009/7",36,64
"5155","M7","P12","2009/8",32,56
"5156","M7","P12","2009/9",50,82
"5157","M7","P13","2005/11",3,3
"5158","M7","P13","2005/12",3,4
"5159","M7","P13","2006/1",2,2
"5160","M7","P13","2006/10",35,36
"5161","M7","P13","2006/11",58,58
"5162","M7","P13","2006/12",57,57
"5163","M7","P13","2006/2",4,4
"5164","M7","P13","2006/3",9,9
"5165","M7","P13","2006/4",8,8
"5166","M7","P13","2006/5",5,5
"5167","M7","P13","2006/6",10,10
"5168","M7","P13","2006/7",13,13
"5169","M7","P13","2006/8",16,16
"5170","M7","P13","2006/9",25,25
"5171","M7","P13","2007/1",40,40
"5172","M7","P13","2007/10",148,148
"5173","M7","P13","2007/11",178,178
"5174","M7","P13","2007/12",201,202
"5175","M7","P13","2007/2",63,63
"5176","M7","P13","2007/3",78,78
"5177","M7","P13","2007/4",86,87
"5178","M7","P13","2007/5",92,92
"5179","M7","P13","2007/6",113,113
"5180","M7","P13","2007/7",125,125
"5181","M7","P13","2007/8",135,135
"5182","M7","P13","2007/9",173,174
"5183","M7","P13","2008/1",134,134
"5184","M7","P13","2008/10",94,94
"5185","M7","P13","2008/11",123,124
"5186","M7","P13","2008/12",103,104
"5187","M7","P13","2008/2",156,158
"5188","M7","P13","2008/3",204,206
"5189","M7","P13","2008/4",161,163
"5190","M7","P13","2008/5",159,160
"5191","M7","P13","2008/6",148,148
"5192","M7","P13","2008/7",146,147
"5193","M7","P13","2008/8",130,132
"5194","M7","P13","2008/9",127,128
"5195","M7","P13","2009/1",63,63
