"","module_category","component_category","year.month","TotalCount","SaleCount"
"4245","M9","P11","2006/6",44,11794
"4246","M9","P11","2006/7",44,22435
"4247","M9","P11","2006/8",44,19476
"4248","M9","P11","2006/9",44,22612
"4249","M9","P12","2005/10",44,35098
"4250","M9","P12","2005/11",44,46002
"4251","M9","P12","2005/12",44,40875
"4252","M9","P12","2005/7",44,641
"4253","M9","P12","2005/8",44,17855
"4254","M9","P12","2005/9",44,29006
"4255","M9","P12","2006/1",44,30785
"4256","M9","P12","2006/10",44,10340
"4257","M9","P12","2006/11",44,2660
"4258","M9","P12","2006/2",44,27313
"4259","M9","P12","2006/3",44,42498
"4260","M9","P12","2006/4",44,32022
"4261","M9","P12","2006/5",44,24117
"4262","M9","P12","2006/6",44,11794
"4263","M9","P12","2006/7",44,22435
"4264","M9","P12","2006/8",44,19476
"4265","M9","P12","2006/9",44,22612
"4266","M9","P13","2005/10",44,35098
"4267","M9","P13","2005/11",44,46002
"4268","M9","P13","2005/12",44,40875
"4269","M9","P13","2005/7",44,641
"4270","M9","P13","2005/8",44,17855
"4271","M9","P13","2005/9",44,29006
"4272","M9","P13","2006/1",44,30785
"4273","M9","P13","2006/10",44,10340
"4274","M9","P13","2006/11",44,2660
"4275","M9","P13","2006/2",44,27313
"4276","M9","P13","2006/3",44,42498
"4277","M9","P13","2006/4",44,32022
"4278","M9","P13","2006/5",44,24117
"4279","M9","P13","2006/6",44,11794
"4280","M9","P13","2006/7",44,22435
"4281","M9","P13","2006/8",44,19476
"4282","M9","P13","2006/9",44,22612
"4283","M9","P14","2005/10",44,35098
"4284","M9","P14","2005/11",44,46002
"4285","M9","P14","2005/12",44,40875
"4286","M9","P14","2005/7",44,641
"4287","M9","P14","2005/8",44,17855
"4288","M9","P14","2005/9",44,29006
"4289","M9","P14","2006/1",44,30785
"4290","M9","P14","2006/10",44,10340
"4291","M9","P14","2006/11",44,2660
"4292","M9","P14","2006/2",44,27313
"4293","M9","P14","2006/3",44,42498
"4294","M9","P14","2006/4",44,32022
"4295","M9","P14","2006/5",44,24117
"4296","M9","P14","2006/6",44,11794
"4297","M9","P14","2006/7",44,22435
"4298","M9","P14","2006/8",44,19476
"4299","M9","P14","2006/9",44,22612
"4300","M9","P15","2005/10",44,35098
"4301","M9","P15","2005/11",44,46002
"4302","M9","P15","2005/12",44,40875
"4303","M9","P15","2005/7",44,641
"4304","M9","P15","2005/8",44,17855
"4305","M9","P15","2005/9",44,29006
"4306","M9","P15","2006/1",44,30785
"4307","M9","P15","2006/10",44,10340
"4308","M9","P15","2006/11",44,2660
"4309","M9","P15","2006/2",44,27313
"4310","M9","P15","2006/3",44,42498
"4311","M9","P15","2006/4",44,32022
"4312","M9","P15","2006/5",44,24117
"4313","M9","P15","2006/6",44,11794
"4314","M9","P15","2006/7",44,22435
"4315","M9","P15","2006/8",44,19476
"4316","M9","P15","2006/9",44,22612
"4317","M9","P16","2005/10",44,35098
"4318","M9","P16","2005/11",44,46002
"4319","M9","P16","2005/12",44,40875
"4320","M9","P16","2005/7",44,641
"4321","M9","P16","2005/8",44,17855
"4322","M9","P16","2005/9",44,29006
"4323","M9","P16","2006/1",44,30785
"4324","M9","P16","2006/10",44,10340
"4325","M9","P16","2006/11",44,2660
"4326","M9","P16","2006/2",44,27313
"4327","M9","P16","2006/3",44,42498
"4328","M9","P16","2006/4",44,32022
"4329","M9","P16","2006/5",44,24117
"4330","M9","P16","2006/6",44,11794
"4331","M9","P16","2006/7",44,22435
"4332","M9","P16","2006/8",44,19476
"4333","M9","P16","2006/9",44,22612
"4334","M9","P17","2005/10",44,35098
"4335","M9","P17","2005/11",44,46002
"4336","M9","P17","2005/12",44,40875
"4337","M9","P17","2005/7",44,641
"4338","M9","P17","2005/8",44,17855
"4339","M9","P17","2005/9",44,29006
"4340","M9","P17","2006/1",44,30785
"4341","M9","P17","2006/10",44,10340
"4342","M9","P17","2006/11",44,2660
"4343","M9","P17","2006/2",44,27313
"4344","M9","P17","2006/3",44,42498
"4345","M9","P17","2006/4",44,32022
"4346","M9","P17","2006/5",44,24117
"4347","M9","P17","2006/6",44,11794
"4348","M9","P17","2006/7",44,22435
"4349","M9","P17","2006/8",44,19476
"4350","M9","P17","2006/9",44,22612
"4351","M9","P18","2005/10",44,35098
"4352","M9","P18","2005/11",44,46002
"4353","M9","P18","2005/12",44,40875
"4354","M9","P18","2005/7",44,641
"4355","M9","P18","2005/8",44,17855
"4356","M9","P18","2005/9",44,29006
"4357","M9","P18","2006/1",44,30785
"4358","M9","P18","2006/10",44,10340
"4359","M9","P18","2006/11",44,2660
"4360","M9","P18","2006/2",44,27313
"4361","M9","P18","2006/3",44,42498
"4362","M9","P18","2006/4",44,32022
"4363","M9","P18","2006/5",44,24117
"4364","M9","P18","2006/6",44,11794
"4365","M9","P18","2006/7",44,22435
"4366","M9","P18","2006/8",44,19476
"4367","M9","P18","2006/9",44,22612
"4368","M9","P19","2005/10",44,35098
"4369","M9","P19","2005/11",44,46002
"4370","M9","P19","2005/12",44,40875
"4371","M9","P19","2005/7",44,641
"4372","M9","P19","2005/8",44,17855
"4373","M9","P19","2005/9",44,29006
"4374","M9","P19","2006/1",44,30785
"4375","M9","P19","2006/10",44,10340
"4376","M9","P19","2006/11",44,2660
"4377","M9","P19","2006/2",44,27313
"4378","M9","P19","2006/3",44,42498
"4379","M9","P19","2006/4",44,32022
"4380","M9","P19","2006/5",44,24117
"4381","M9","P19","2006/6",44,11794
"4382","M9","P19","2006/7",44,22435
"4383","M9","P19","2006/8",44,19476
"4384","M9","P19","2006/9",44,22612
"4385","M9","P20","2005/10",44,35098
"4386","M9","P20","2005/11",44,46002
"4387","M9","P20","2005/12",44,40875
"4388","M9","P20","2005/7",44,641
"4389","M9","P20","2005/8",44,17855
"4390","M9","P20","2005/9",44,29006
"4391","M9","P20","2006/1",44,30785
"4392","M9","P20","2006/10",44,10340
"4393","M9","P20","2006/11",44,2660
"4394","M9","P20","2006/2",44,27313
"4395","M9","P20","2006/3",44,42498
"4396","M9","P20","2006/4",44,32022
"4397","M9","P20","2006/5",44,24117
"4398","M9","P20","2006/6",44,11794
"4399","M9","P20","2006/7",44,22435
"4400","M9","P20","2006/8",44,19476
"4401","M9","P20","2006/9",44,22612
"4402","M9","P21","2005/10",44,35098
"4403","M9","P21","2005/11",44,46002
"4404","M9","P21","2005/12",44,40875
"4405","M9","P21","2005/7",44,641
"4406","M9","P21","2005/8",44,17855
"4407","M9","P21","2005/9",44,29006
"4408","M9","P21","2006/1",44,30785
"4409","M9","P21","2006/10",44,10340
"4410","M9","P21","2006/11",44,2660
"4411","M9","P21","2006/2",44,27313
"4412","M9","P21","2006/3",44,42498
"4413","M9","P21","2006/4",44,32022
"4414","M9","P21","2006/5",44,24117
"4415","M9","P21","2006/6",44,11794
"4416","M9","P21","2006/7",44,22435
"4417","M9","P21","2006/8",44,19476
"4418","M9","P21","2006/9",44,22612
"4419","M9","P22","2005/10",44,35098
"4420","M9","P22","2005/11",44,46002
"4421","M9","P22","2005/12",44,40875
"4422","M9","P22","2005/7",44,641
"4423","M9","P22","2005/8",44,17855
"4424","M9","P22","2005/9",44,29006
"4425","M9","P22","2006/1",44,30785
"4426","M9","P22","2006/10",44,10340
"4427","M9","P22","2006/11",44,2660
"4428","M9","P22","2006/2",44,27313
"4429","M9","P22","2006/3",44,42498
"4430","M9","P22","2006/4",44,32022
"4431","M9","P22","2006/5",44,24117
"4432","M9","P22","2006/6",44,11794
"4433","M9","P22","2006/7",44,22435
"4434","M9","P22","2006/8",44,19476
"4435","M9","P22","2006/9",44,22612
"4436","M9","P23","2005/10",44,35098
"4437","M9","P23","2005/11",44,46002
"4438","M9","P23","2005/12",44,40875
"4439","M9","P23","2005/7",44,641
"4440","M9","P23","2005/8",44,17855
"4441","M9","P23","2005/9",44,29006
"4442","M9","P23","2006/1",44,30785
"4443","M9","P23","2006/10",44,10340
"4444","M9","P23","2006/11",44,2660
"4445","M9","P23","2006/2",44,27313
"4446","M9","P23","2006/3",44,42498
"4447","M9","P23","2006/4",44,32022
"4448","M9","P23","2006/5",44,24117
"4449","M9","P23","2006/6",44,11794
"4450","M9","P23","2006/7",44,22435
"4451","M9","P23","2006/8",44,19476
"4452","M9","P23","2006/9",44,22612
"4453","M9","P24","2005/10",44,35098
"4454","M9","P24","2005/11",44,46002
"4455","M9","P24","2005/12",44,40875
"4456","M9","P24","2005/7",44,641
"4457","M9","P24","2005/8",44,17855
"4458","M9","P24","2005/9",44,29006
"4459","M9","P24","2006/1",44,30785
"4460","M9","P24","2006/10",44,10340
"4461","M9","P24","2006/11",44,2660
"4462","M9","P24","2006/2",44,27313
"4463","M9","P24","2006/3",44,42498
"4464","M9","P24","2006/4",44,32022
"4465","M9","P24","2006/5",44,24117
"4466","M9","P24","2006/6",44,11794
"4467","M9","P24","2006/7",44,22435
"4468","M9","P24","2006/8",44,19476
"4469","M9","P24","2006/9",44,22612
"4470","M9","P25","2005/10",44,35098
"4471","M9","P25","2005/11",44,46002
"4472","M9","P25","2005/12",44,40875
"4473","M9","P25","2005/7",44,641
"4474","M9","P25","2005/8",44,17855
"4475","M9","P25","2005/9",44,29006
"4476","M9","P25","2006/1",44,30785
"4477","M9","P25","2006/10",44,10340
"4478","M9","P25","2006/11",44,2660
"4479","M9","P25","2006/2",44,27313
"4480","M9","P25","2006/3",44,42498
"4481","M9","P25","2006/4",44,32022
"4482","M9","P25","2006/5",44,24117
"4483","M9","P25","2006/6",44,11794
"4484","M9","P25","2006/7",44,22435
"4485","M9","P25","2006/8",44,19476
"4486","M9","P25","2006/9",44,22612
"4487","M9","P26","2005/10",44,35098
"4488","M9","P26","2005/11",44,46002
"4489","M9","P26","2005/12",44,40875
"4490","M9","P26","2005/7",44,641
"4491","M9","P26","2005/8",44,17855
"4492","M9","P26","2005/9",44,29006
"4493","M9","P26","2006/1",44,30785
"4494","M9","P26","2006/10",44,10340
"4495","M9","P26","2006/11",44,2660
"4496","M9","P26","2006/2",44,27313
"4497","M9","P26","2006/3",44,42498
"4498","M9","P26","2006/4",44,32022
"4499","M9","P26","2006/5",44,24117
"4500","M9","P26","2006/6",44,11794
"4501","M9","P26","2006/7",44,22435
"4502","M9","P26","2006/8",44,19476
"4503","M9","P26","2006/9",44,22612
"4504","M9","P27","2005/10",44,35098
"4505","M9","P27","2005/11",44,46002
"4506","M9","P27","2005/12",44,40875
"4507","M9","P27","2005/7",44,641
"4508","M9","P27","2005/8",44,17855
"4509","M9","P27","2005/9",44,29006
"4510","M9","P27","2006/1",44,30785
"4511","M9","P27","2006/10",44,10340
"4512","M9","P27","2006/11",44,2660
"4513","M9","P27","2006/2",44,27313
"4514","M9","P27","2006/3",44,42498
"4515","M9","P27","2006/4",44,32022
"4516","M9","P27","2006/5",44,24117
"4517","M9","P27","2006/6",44,11794
"4518","M9","P27","2006/7",44,22435
"4519","M9","P27","2006/8",44,19476
"4520","M9","P27","2006/9",44,22612
"4521","M9","P28","2005/10",44,35098
"4522","M9","P28","2005/11",44,46002
"4523","M9","P28","2005/12",44,40875
"4524","M9","P28","2005/7",44,641
"4525","M9","P28","2005/8",44,17855
"4526","M9","P28","2005/9",44,29006
"4527","M9","P28","2006/1",44,30785
"4528","M9","P28","2006/10",44,10340
"4529","M9","P28","2006/11",44,2660
"4530","M9","P28","2006/2",44,27313
"4531","M9","P28","2006/3",44,42498
"4532","M9","P28","2006/4",44,32022
"4533","M9","P28","2006/5",44,24117
"4534","M9","P28","2006/6",44,11794
"4535","M9","P28","2006/7",44,22435
"4536","M9","P28","2006/8",44,19476
"4537","M9","P28","2006/9",44,22612
"4538","M9","P29","2005/10",44,35098
"4539","M9","P29","2005/11",44,46002
"4540","M9","P29","2005/12",44,40875
"4541","M9","P29","2005/7",44,641
"4542","M9","P29","2005/8",44,17855
"4543","M9","P29","2005/9",44,29006
"4544","M9","P29","2006/1",44,30785
"4545","M9","P29","2006/10",44,10340
"4546","M9","P29","2006/11",44,2660
"4547","M9","P29","2006/2",44,27313
"4548","M9","P29","2006/3",44,42498
"4549","M9","P29","2006/4",44,32022
"4550","M9","P29","2006/5",44,24117
"4551","M9","P29","2006/6",44,11794
"4552","M9","P29","2006/7",44,22435
"4553","M9","P29","2006/8",44,19476
"4554","M9","P29","2006/9",44,22612
"4555","M9","P30","2005/10",44,35098
"4556","M9","P30","2005/11",44,46002
"4557","M9","P30","2005/12",44,40875
"4558","M9","P30","2005/7",44,641
"4559","M9","P30","2005/8",44,17855
"4560","M9","P30","2005/9",44,29006
"4561","M9","P30","2006/1",44,30785
"4562","M9","P30","2006/10",44,10340
"4563","M9","P30","2006/11",44,2660
"4564","M9","P30","2006/2",44,27313
"4565","M9","P30","2006/3",44,42498
"4566","M9","P30","2006/4",44,32022
"4567","M9","P30","2006/5",44,24117
"4568","M9","P30","2006/6",44,11794
"4569","M9","P30","2006/7",44,22435
"4570","M9","P30","2006/8",44,19476
"4571","M9","P30","2006/9",44,22612
"4572","M9","P31","2005/10",44,35098
"4573","M9","P31","2005/11",44,46002
"4574","M9","P31","2005/12",44,40875
"4575","M9","P31","2005/7",44,641
"4576","M9","P31","2005/8",44,17855
"4577","M9","P31","2005/9",44,29006
"4578","M9","P31","2006/1",44,30785
"4579","M9","P31","2006/10",44,10340
"4580","M9","P31","2006/11",44,2660
"4581","M9","P31","2006/2",44,27313
"4582","M9","P31","2006/3",44,42498
"4583","M9","P31","2006/4",44,32022
"4584","M9","P31","2006/5",44,24117
"4585","M9","P31","2006/6",44,11794
"4586","M9","P31","2006/7",44,22435
"4587","M9","P31","2006/8",44,19476
"4588","M9","P31","2006/9",44,22612
